FMID,MarketName,city,County,State,zip,x,y,Credit,WIC,WICcash,SFMNP,SNAP,Organic,Bakedgoods,Cheese,Crafts,Flowers,Eggs,Seafood,Herbs,Vegetables,Honey,Jams,Maple,Meat,Nursery,Nuts,Plants,Poultry,Prepared,Soap,Trees,Wine,Coffee,Beans,Fruits,Grains,Juices,Mushrooms,PetFood,Tofu,WildHarvested
1001549,Fair Grove Farmers' Market,Fair Grove,Greene,Missouri,65648,-93.150849,37.3837,Y,N,N,N,Y,-,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,N,Y,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N
1008754,Weeks Pumpkins and Produce,Fair Grove,Dallas,Missouri,65648,-93.109643,37.416978,Y,N,N,N,N,-,N,N,N,N,N,N,Y,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N
1019081,Fair Haven Market (hosted by The Vermont Farmers Market,Fair Haven,Rutland,Vermont,5777,-73.266531,43.59449,Y,Y,N,N,N,-,Y,N,Y,N,Y,N,N,Y,Y,Y,Y,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N
1000199,Fairbanks Downtown Market,Fairbanks,Fairbanks North Star,Alaska,99701,-147.719593,64.844414,Y,Y,N,N,Y,Y,Y,N,N,Y,Y,N,Y,Y,Y,Y,N,N,N,Y,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N
1004890,Tanana Valley Farmers Market,Fairbanks,Fairbanks North Star,Alaska,99709,-147.7811,64.86275,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,N,Y,N,Y,Y,Y,N,Y,N,N,N,N,Y,N,N,Y
1005566,Fairborn Farmers Market,Fairborn,Greene,Ohio,45324,-84.0225,39.8216,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1004829,Green County Farm Market Association,Fairborn,Greene,Ohio,45324,-84.0206,39.7894,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1012685,Fairburn Farmers Market,Fairburn,Fulton,Georgia,30213,-84.582082,33.566788,Y,N,N,N,N,-,Y,Y,Y,N,Y,N,Y,Y,Y,Y,N,Y,N,Y,N,N,Y,Y,N,N,Y,N,Y,N,N,N,N,N,N
1006669,Fairbury Farmers Market,Fairbury,Jefferson,Nebraska,68352,-97.1799,40.1371,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1019186,Fairfax Community Farmers' Market,Fairfax,Fairfax,Virginia,22030,-77.308647,38.846056,Y,N,N,N,N,-,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,N,Y,N,Y,N,Y,N,Y,N,N
1018622,Fairfax Community Farmers' Market,Fairfax ,Marin,California,94930,-122.58998,37.985729,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N
1012592,Government Center Farmers Market ,Fairfax ,Fairfax,Virginia,22035,-77.3563658,38.8541263,Y,N,N,N,N,N,Y,N,N,N,N,N,N,Y,Y,Y,N,Y,N,N,N,Y,N,N,N,N,N,N,Y,Y,N,N,N,N,N
1010410,Mosaic Central Farm Market,Fairfax ,Fairfax,Virginia,22031,-77.229791,38.872423,Y,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,N,Y,Y,Y,N,Y,Y,N,Y,N,Y,N,Y,N,N
1004130,Fairfield Farmers Market,Fairfield,Jefferson,Iowa,52556,-91.96312,41.010184,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N
1003003,Fairfield Farmers' Market,Fairfield,Somerset,Maine,4937,-69.60011,44.58344,Y,Y,Y,Y,Y,-,Y,N,Y,N,Y,N,Y,Y,Y,Y,N,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N
1005596,Greenfield Farmers Market,Fairfield,Fairfield,Connecticut,6824,-73.2844,41.1617,N,N,N,N,N,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
1019611,Village Green Farmers Market ,Fairfield,Butler,Ohio,45014,-84.565028,39.334147,Y,N,N,N,N,N,Y,Y,Y,N,Y,N,Y,Y,Y,Y,N,N,N,N,N,Y,N,Y,N,N,Y,N,Y,N,N,N,Y,N,N
1002694,Wayne County Farmers Market,Fairfield,Wayne,Illinois,62837,-88.3652,38.3796,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1011456,Fairfield CFM,Fairfield ,Solano,California,,-122.041901,38.2492249,Y,Y,N,N,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N
1010491,KOLLSTEDT FAMILY FARM,Fairfield ,Butler,Ohio,45014,-84.567481,39.351705,Y,N,N,N,N,-,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N
1002518,Fairhaven Farmers Market,Fairhaven,Bristol,Massachusetts,2719,-70.906663,41.643173,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,N,Y,Y,Y,N,Y,Y,N,Y,N,Y,N,Y,N,N
1002517,Fairhaven Winter Farmers' Market,Fairhaven,Bristol,Massachusetts,2719,-70.90300556,41.64212222,Y,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N
1000051,Fairhope Outdoor Farm Market,Fairhope,Baldwin,Alabama,36532,-87.9019749,30.5244349,N,N,N,Y,N,-,Y,N,N,Y,Y,N,Y,Y,Y,Y,N,N,Y,Y,Y,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N
1019049,Fairland Farmers Market,Fairland,Ottawa,Oklahoma,74343,-94.854471,36.747475,Y,N,N,Y,Y,-,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,N,N,N,Y,Y,Y,Y,N,Y,N,N,N,N,N,Y
1012237,Fairmont Farmers Market Downtown Location,Fairmont,Marion,West Virginia,26554,-80.141524,39.485128,Y,N,N,Y,N,N,Y,N,N,N,Y,N,Y,Y,Y,Y,N,Y,N,N,N,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,N
1012242,Fairmont Farmers Market I-79 Technology Park Location ,Fairmont ,Marion,West Virginia,26554,-80.191687,39.431586,Y,N,N,Y,N,N,Y,N,N,N,Y,N,Y,Y,Y,Y,N,Y,N,N,N,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,N
1011489,Casa Larga Vineyards Farm to Table to Marketplace,Fairport,Monroe,New York,14450,-77.4318929,43.0505711,Y,N,N,N,N,-,N,N,Y,N,Y,N,N,Y,N,Y,Y,Y,N,N,N,N,Y,N,N,Y,N,N,Y,N,Y,N,N,N,N
1001296,Fairport Farmers Market,Fairport,Monroe,New York,14450,-77.442818,43.099984,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,N,N,Y,N,N,Y,N,Y,N,Y,Y,N,N,N
1002043,Fairview Farmers & Artist Market,Fairview,Multnomah,Oregon,97220,-122.43869,45.531244,Y,Y,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1000376,Fairview Farmers Market,Fairview,Camden,New Jersey,7022,-73.999,40.8126,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1007027,Fairview Tailgate Market,Fairview,Buncombe,North Carolina,28732,-82.4505,35.5462,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1009359,Fairview WV Farmer's Market ,Fairview,,West Virginia,26570,-80.2474,39.5924,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1003237,Falcon Heights Farmers Market,Falcon Heights,Ramsey,Minnesota,55108,-93.0877,44.9609,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1011905,Falconer Farmers Market,Falconer,Chautauqua,New York,14733,-79.1983614,42.1173149,Y,Y,N,Y,Y,-,Y,N,Y,Y,Y,N,N,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,N,N,Y,N,N,N,N,N,N
1011342,Fall River Downtown Farmers' Market,Fall River,Bristol,Massachusetts,2720,-71.1626637,41.6990801,Y,Y,N,Y,Y,-,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N
1006895,Fall River/Lou Sevin Square,Fall River,Bristol,Massachusetts,2722,-71.1563,41.699,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1002099,Kennedy Park Farmers Market,Fall River,Bristol,Massachusetts,2721,-71.171236,41.695283,N,N,Y,Y,N,N,N,N,N,Y,N,N,Y,Y,N,N,N,N,Y,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
1002100,Ruggles Park Farmers Market,Fall River,Bristol,Massachusetts,2721,-71.145873,41.703005,N,N,Y,Y,N,N,N,N,N,Y,N,N,Y,Y,N,N,N,N,Y,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
1003364,Fallbrook Certified Farmers Market,Fallbrook,San Diego,California,92028,-117.251115,33.381644,Y,N,N,N,N,Y,Y,Y,Y,N,N,N,Y,Y,Y,Y,N,N,N,N,Y,N,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N
1005016,Fallon's Maine Street Market,Fallon,Churchill,Nevada,89406,-118.768,39.4701,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1010232,The Fallon Depot Farmers' Market,Fallon,Churchill,Nevada,89406,-118.7885216,39.4748412,Y,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,Y,Y,N,Y,Y,Y,N,Y,Y,Y,N,Y,N,N,N,N
1019082,E. Center St. Farmers Market,Fallon ,Churchill,Nevada,89406,-118.776299,39.473055,Y,Y,N,N,Y,Y,Y,N,Y,N,N,N,N,Y,Y,Y,N,N,N,N,N,N,Y,Y,N,N,Y,N,Y,N,N,N,N,N,N
1010174,Falls Church Farmers Market,Falls Church ,Falls Church,Virginia,22046,-77.172531,38.88553,Y,N,N,N,N,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,N,N
1010900,Pendleton County Farmers Market,Falmouth,Pendleton,Kentucky,41040,-84.3337538,38.6676824,Y,Y,Y,Y,Y,-,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,Y,Y,N,N,Y,Y,Y,N,N,Y,N,N,N,N,N,N
1009750,Cumberland Farmers Market,Falmouth ,Cumberland,Maine,,-70.234306,43.721,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1009761,Falmouth Farmers Market,Falmouth ,Cumberland,Maine,,-70.236131,43.721639,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1018715,Falmouth Farmers' Market,Falmouth ,Barnstable,Massachusetts,2540,-70.603804,41.548425,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,Y,N,N,Y,N,Y,Y,Y,N,N
1006090,Community Farmers Market,Fargo,Hennepin,Minnesota,,-96.5773,46.8716,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1002706,Downtown Festival Market,Fargo,Cass,North Dakota,,-96.788,46.8744,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1006173,Great Plains Produce Assn. Community FM (Fargo),Fargo,Cass,North Dakota,58104,-96.7834,46.8719,N,N,N,N,N,-,Y,N,N,Y,N,N,N,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1018937,Farmers Branch Market,Farmers Branch,Dallas,Texas,75234,-96.8952798,32.9178496,Y,N,N,N,N,-,Y,N,Y,N,Y,N,N,Y,Y,Y,N,N,N,N,N,Y,N,Y,N,Y,Y,N,Y,N,N,N,Y,N,N
1003467,Farmersville FM,Farmersville,Tulare,California,,-119.206,36.3046,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1002123,Union Parish Farmers' Market,Farmerville,Union,Louisiana,71241,-92.4076,32.769,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1009520,Eat Local Long Island Farmers' Market,Farmingdale,,New York,11735,-73.4346,40.7156,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1011209,Farmingdale Farmers Market,Farmingdale,Nassau,New York,11735,-73.4450506,40.7311278,Y,N,Y,Y,Y,N,Y,N,N,N,Y,N,N,Y,Y,Y,N,N,N,N,Y,N,N,Y,Y,Y,N,N,Y,N,Y,N,N,N,N
1005124,Farmington Farmers & Artisans Market,Farmington,Oakland,Michigan,48336,-83.373828,42.46317,Y,N,N,N,N,-,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,N,Y,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N
1001405,Farmington Farmers Market,Farmington,St. Francois,Missouri,63640,-90.407528,37.78189,N,N,N,N,N,Y,Y,N,N,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y,N,N,Y,Y,N,N,N,Y,N,N,N,Y,N,N
1001838,Farmington Farmers Market,Farmington,Franklin,Maine,4938,-70.1529,44.6718,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1004131,Farmington Farmers Market,Farmington,Van Buren,Iowa,52626,-91.7440671,40.6399131,Y,N,N,N,Y,-,Y,N,Y,N,N,N,N,Y,Y,Y,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
1006905,Farmington Farmers Market,Farmington,Strafford,New Hampshire,3835,-71.031,43.2989,N,N,N,N,N,-,Y,N,Y,Y,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1004806,Farmington Growers' Market,Farmington,San Juan,New Mexico,,-108.164198,36.745367,Y,Y,N,Y,N,-,Y,N,Y,Y,N,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N
1007792,Sandy River Farmers Market,Farmington,Franklin,Maine,4938,-70.1528,44.6696,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1009459,The Old Winery Farmers Market ,Farmington,,Michigan,48336,-83.3573,42.4561,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1002331,Farmingville Farmers Market,FARMINGVILLE,Suffolk,New York,11738,-73.032307,40.8315681,N,N,N,N,N,-,Y,Y,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1012107,Farmville Community Marketplace,Farmville ,Prince Edward,Virginia,23901,-78.392913,37.304001,Y,N,N,N,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,N,N,Y,N,Y,Y,N,N,N
1003944,Farrell Farmers Market,Farrell,Mercer,Pennsylvania,16121,-80.5023,41.2127,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1004715,Farwell's Art & Crafts Farmer's Market,Farwell,Clare,Michigan,48622,-84.866874,43.833103,Y,Y,N,Y,Y,-,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N
1007720,Remington Farmers Market,Fauquier,Fauquier County,Virginia,,-77.6621,38.8099,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1003495,Fayette County Farmers Market,Fayette,Fayette,Alabama,35555,-87.8079,33.7322,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1001188,Fayette County Farmers Market,Fayetteville,Fayette,West Virginia,25840,-81.104507,38.0561,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N
1012061,"Fayettevill, Arkansas Farmers' Market",Fayetteville,Washington,Arkansas,72701,-94.160861,36.0616132,Y,N,N,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,Y,N,Y,Y,N,Y,Y,N,N
1011668,Fayetteville Farmers Market CNY,Fayetteville,Onondaga,New York,13066,-76.019508,43.033413,Y,N,N,N,N,-,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,Y
1012343,Green Fork Farmers Market ,Fayetteville,Washington,Arkansas,72701,-94.161898,36.065937,Y,N,N,Y,Y,Y,N,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,N,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,N
1018774,Hammond's Grandson's Produce,Fayetteville ,Cumberland,North Carolina,28310,-78.8531625,35.1865196,Y,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N
1012627,Fearrington Farmers' Market,Fearrington Village,Chatham,North Carolina,27312,-79.090143,35.800209,Y,N,N,N,N,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,Y,N,Y,Y,N,Y,Y,Y,N,Y
1009870,Playwicki Farmers Market,Feasterville,Bucks,Pennsylvania,19053,-74.9587416,40.1741659,N,N,N,Y,N,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,N,N,N,N,N,Y,Y,N,Y,N,N,Y,N,N,Y,Y,N,N
1009560,The Farmer's Market at Playwicki Farm,Feasterville,,Pennsylvania,19053,-74.9896,40.1601,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1005743,Federal Way Farmers Market - Common Mall parking lot,Federal Way,King,Washington,98003,-122.313022,47.313385,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,Y,Y,N,Y,Y,Y,N,Y,N,Y,N,N,N,Y,N,N
1010139,Federal Way Farmers Market - Town Square,Federal Way,King,Washington,98003,-122.307155,47.317963,Y,Y,N,Y,Y,-,Y,N,Y,Y,N,Y,N,Y,Y,N,N,N,N,N,Y,N,Y,Y,Y,N,Y,N,Y,N,N,N,Y,N,N
1002721,Felton Farmers' Market,Felton,Santa Cruz,California,95018,-122.073815,37.048109,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,N,N,N
1006419,Fenton Farmers Market,Fenton,Genesee,Michigan,48430,-83.7038,42.7982,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1010925,Olde Towne Fenton Farmers Market,Fenton,St. Louis,Missouri,63026,-90.4348795,38.5112107,Y,N,N,N,N,-,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,N,Y,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N
1000251,Fenwick Island Farmers Market,Fenwick Island,,Delaware,19944,-75.0519,38.4604,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1018973,Ferguson Farmers' Market,Ferguson,St. Louis,Missouri,63135,-90.3027133,38.7375795,Y,N,N,N,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,N,N,N,N,N,Y,N,Y,Y,N,Y,Y,N,Y,Y,N,N,N,N,N
1007521,Fern Forest Town Market,Fern Forest,,Hawaii,96771,-155.166,19.4657,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1008226,Fernandina Beach Market Place,Fernandina Beach ,Nassau,Florida,32034,-81.459582,30.671008,Y,N,N,N,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y,N,Y
1007194,Ferndale Farmers Market,Ferndale,Whatcom County,Washington,,-122.588,48.8446,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1000827,Royal Town Farmer's Market,Ferndale,Oakland,Michigan,48220,-83.162105,42.44794,Y,N,N,Y,Y,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N
1008868,Fernley Farmers' Market,Fernley,Lyon,Nevada,89408,-119.2398822,39.6066251,Y,N,N,Y,N,Y,Y,N,Y,N,N,N,Y,Y,Y,Y,N,N,N,N,Y,N,Y,Y,Y,N,Y,N,Y,N,Y,N,N,N,N
1000110,Market in the Park - Ferryville,Ferryville,Crawford,Wisconsin,54628,-91.097,43.363,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1012142,Fife Farmers Market ,Fife,Pierce,Washington,98424,-122.357014,47.230951,Y,Y,Y,Y,Y,-,Y,Y,Y,N,Y,Y,N,Y,Y,Y,N,N,N,N,Y,N,Y,Y,Y,Y,N,N,Y,N,Y,N,N,N,N
1010224,Fife Lake Downtown Farmer's Market,Fife Lake,Grand Traverse,Michigan,49633,-85.3503286,44.5769222,Y,N,N,Y,N,-,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,N,N,Y,Y,Y,Y,N,Y,N,N,Y,N,N,Y
1010121,Four Co Farmer's Market,Fife Lake,Grand Traverse,Michigan,49633,-85.363303,44.577171,Y,N,N,Y,N,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,Y,Y,N,N,Y
1000438,Springfield Recreation Area Farmers Market,Fife Lake,Kalkaska,Michigan,49633,-85.2538,44.5409,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1019065,Hancock County Farmers' Market,Findlay,Hancock,Ohio,45840,-83.653004,41.039589,Y,N,N,Y,N,-,Y,N,Y,Y,N,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,Y,Y,N,N
1010317,Findlay Farmers Market ,Findlay ,Shelby,Illinois,62534,-88.753492,39.522134,N,N,N,N,N,-,Y,N,Y,Y,N,N,N,Y,N,Y,N,N,N,N,Y,N,Y,Y,Y,N,N,N,Y,N,N,N,Y,N,Y
1019323,Saturday Morning Market at Steele Wines,Finley,Lake,California,95435,-122.87534,38.992593,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,Y,Y,N,Y,Y,Y,N,Y,N,Y,N,N,N,N,N,N
1004377,Fish Creek Settlement Shops Farm Market,Fish Creek,Door,Wisconsin,54212,-87.24535,45.113436,Y,N,Y,N,N,Y,Y,N,Y,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,N,N,Y,Y,N,N,N,Y,N,N,N,N,N,N
1000748,Fishers Farmers Market,Fishers,Hamilton,Indiana,46038,-86.01632,39.9575,Y,Y,N,Y,N,-,Y,N,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N
1009257,Saxony Market ,Fishers,,Indiana,46037,-85.9221,39.9821,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1018225,Lawrence Farms Farmer's Market,Fishkill,Dutchess,New York,12524,-73.9048479,41.561984,Y,N,N,N,N,Y,Y,Y,Y,N,N,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N
1001378,Village of Fishkill Farmers Market,fishkill,Dutchess,New York,12524,-73.905861,41.532443,N,N,N,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,N,N,N,Y,Y,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N
1006261,Farmers' Market at Riverfront Park,Fitchburg,Worcester,Massachusetts,1420,-71.7993,42.5823,N,Y,N,Y,N,-,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,N,N,N,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N
1005413,Fitchburg Center Farmers Market,Fitchburg,Dane,Wisconsin,53711,-89.424,43.0055,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,N,N,Y,N,Y,N,N,N,N
1006262,Fitchburg/Burbank Campus Farmers Market,Fitchburg,Worcester,Massachusetts,1420,-71.8059,42.598,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1007576,Gardner,Fitchburg,Worcester,Massachusetts,1420,-71.8064,42.5874,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1004101,Winter Farmers Market and Meal for Hope,Fitchburg,Dane,Wisconsin,,-89.4386,43.0003,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
